,id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition,Localité,Commune principale,Province,Region
16571,8395007,3800,0,0,375280.0,0,2.0,94.0,2,False,False,True,19.0,True,0.0,94.0,,False,0,Brustem,SINT-TRUIDEN,Limbourg,b'Flandre'
16572,8395007,3800,0,0,375280.0,0,2.0,94.0,2,False,False,True,19.0,True,0.0,94.0,,False,0,Gelinden,SINT-TRUIDEN,Limbourg,b'Flandre'
16573,8395007,3800,0,0,375280.0,0,2.0,94.0,2,False,False,True,19.0,True,0.0,94.0,,False,0,Aalst,SINT-TRUIDEN,Limbourg,b'Flandre'
16574,8395007,3800,0,0,375280.0,0,2.0,94.0,2,False,False,True,19.0,True,0.0,94.0,,False,0,Ordingen,SINT-TRUIDEN,Limbourg,b'Flandre'
16575,8981453,1420,0,0,390000.0,0,3.0,140.0,1,False,False,True,14.0,False,0.0,140.0,,False,0,BRAINE-L'ALLEUD,BRAINE-L'ALLEUD,Brabant Wallon,b'Wallonie'
16576,8770957,4130,0,0,475000.0,0,2.0,95.0,0,True,False,True,0.0,False,0.0,95.0,,False,0,ESNEUX,ESNEUX,Liège,b'Wallonie'
16577,8770957,4130,0,0,475000.0,0,2.0,95.0,0,True,False,True,0.0,False,0.0,95.0,,False,0,Tilff,ESNEUX,Liège,b'Wallonie'
16578,8096070,8300,0,0,480000.0,0,2.0,80.0,0,False,False,False,0.0,False,0.0,80.0,,False,0,KNOKKE-HEIST,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16579,8096070,8300,0,0,480000.0,0,2.0,80.0,0,False,False,False,0.0,False,0.0,80.0,,False,0,Knokke,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16580,8096070,8300,0,0,480000.0,0,2.0,80.0,0,False,False,False,0.0,False,0.0,80.0,,False,0,Westkapelle,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16581,8937445,1348,0,0,511932.0,0,2.0,127.0,5,False,False,True,29.0,False,0.0,127.0,4.0,False,1,Louvain-La-Neuve,OTTIGNIES-LOUVAIN-LA-NEUVE,Brabant Wallon,b'Wallonie'
16582,8605671,8300,0,8,760000.0,0,3.0,110.0,2,False,False,True,0.0,False,0.0,110.0,2.0,False,2,KNOKKE-HEIST,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16583,8605671,8300,0,8,760000.0,0,3.0,110.0,2,False,False,True,0.0,False,0.0,110.0,2.0,False,2,Knokke,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16584,8605671,8300,0,8,760000.0,0,3.0,110.0,2,False,False,True,0.0,False,0.0,110.0,2.0,False,2,Westkapelle,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
16585,9015028,1180,0,0,2250000.0,0,3.0,280.0,1,False,False,True,34.0,False,0.0,280.0,,False,0,UCCLE,UCCLE,Bruxelles (19 communes),b'Bruxelles'
16586,9028887,2000,1,2,490000.0,0,4.0,168.0,0,False,False,True,12.0,False,0.0,57.0,1.0,False,2,ANTWERPEN,ANTWERPEN,Anvers,b'Flandre'
16587,8990195,2600,0,0,435000.0,0,1.0,125.0,7,False,False,True,16.0,False,0.0,125.0,3.0,False,0,Berchem,ANTWERPEN,Anvers,b'Flandre'
16588,8921890,7390,1,2,99000.0,0,3.0,130.0,0,False,False,False,0.0,True,82.0,207.0,3.0,False,2,Wasmuel,QUAREGNON,Hainaut,b'Wallonie'
16589,8921890,7390,1,2,99000.0,0,3.0,130.0,0,False,False,False,0.0,True,82.0,207.0,3.0,False,2,QUAREGNON,QUAREGNON,Hainaut,b'Wallonie'
16590,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Bost,TIENEN,Brabant Flamand,b'Flandre'
16591,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Oplinter,TIENEN,Brabant Flamand,b'Flandre'
16592,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Oorbeek,TIENEN,Brabant Flamand,b'Flandre'
16593,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Sint-Margriete-Houtem,TIENEN,Brabant Flamand,b'Flandre'
16594,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Kumtich,TIENEN,Brabant Flamand,b'Flandre'
16595,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Goetsenhoven,TIENEN,Brabant Flamand,b'Flandre'
16596,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,TIENEN,TIENEN,Brabant Flamand,b'Flandre'
16597,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Hakendover,TIENEN,Brabant Flamand,b'Flandre'
16598,9034556,3300,1,2,199000.0,0,3.0,204.0,0,False,False,True,18.0,False,0.0,225.0,2.0,False,3,Vissenaken,TIENEN,Brabant Flamand,b'Flandre'
16599,9034806,8800,1,2,285000.0,0,3.0,145.0,0,False,False,True,30.0,True,75.0,225.0,2.0,False,0,Oekene,ROESELARE,Flandre-Occidentale,b'Flandre'
16600,9034806,8800,1,2,285000.0,0,3.0,145.0,0,False,False,True,30.0,True,75.0,225.0,2.0,False,0,Rumbeke,ROESELARE,Flandre-Occidentale,b'Flandre'
16601,9034806,8800,1,2,285000.0,0,3.0,145.0,0,False,False,True,30.0,True,75.0,225.0,2.0,False,0,Beveren,ROESELARE,Flandre-Occidentale,b'Flandre'
16602,9034806,8800,1,2,285000.0,0,3.0,145.0,0,False,False,True,30.0,True,75.0,225.0,2.0,False,0,ROESELARE,ROESELARE,Flandre-Occidentale,b'Flandre'
16603,9034890,8972,1,4,745000.0,0,6.0,504.0,0,False,False,True,0.0,True,1.0,39250.0,,False,0,Proven,POPERINGE,Flandre-Occidentale,b'Flandre'
16604,9034890,8972,1,4,745000.0,0,6.0,504.0,0,False,False,True,0.0,True,1.0,39250.0,,False,0,Roesbrugge-Haringe,POPERINGE,Flandre-Occidentale,b'Flandre'
16605,9034890,8972,1,4,745000.0,0,6.0,504.0,0,False,False,True,0.0,True,1.0,39250.0,,False,0,Krombeke,POPERINGE,Flandre-Occidentale,b'Flandre'
16606,9028408,9450,0,0,229000.0,0,2.0,80.0,0,False,False,True,25.0,False,0.0,80.0,,False,2,Denderhoutem,HAALTERT,Flandre-Orientale,b'Flandre'
16607,9028408,9450,0,0,229000.0,0,2.0,80.0,0,False,False,True,25.0,False,0.0,80.0,,False,2,HAALTERT,HAALTERT,Flandre-Orientale,b'Flandre'
16608,9028408,9450,0,0,229000.0,0,2.0,80.0,0,False,False,True,25.0,False,0.0,80.0,,False,2,Heldergem,HAALTERT,Flandre-Orientale,b'Flandre'
16609,9038430,5000,0,0,219000.0,0,2.0,85.0,3,False,False,False,0.0,False,0.0,85.0,,False,0,Beez,NAMUR,Namur,b'Wallonie'
16610,9038430,5000,0,0,219000.0,0,2.0,85.0,3,False,False,False,0.0,False,0.0,85.0,,False,0,NAMUR,NAMUR,Namur,b'Wallonie'
16611,9039667,2861,1,2,160000.0,0,3.0,199.0,7,False,False,False,0.0,True,0.0,881.0,4.0,True,4,Onze-Lieve-Vrouw-Waver,SINT-KATELIJNE-WAVER,Anvers,b'Flandre'
16612,9038688,9250,1,4,565000.0,0,5.0,377.0,0,False,True,False,0.0,True,3120.0,3120.0,4.0,False,2,WAASMUNSTER,WAASMUNSTER,Flandre-Orientale,b'Flandre'
16613,9038689,9250,1,4,730000.0,0,4.0,390.0,0,False,True,False,0.0,True,1664.0,1664.0,4.0,False,0,WAASMUNSTER,WAASMUNSTER,Flandre-Orientale,b'Flandre'
16614,9029446,1435,0,12,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,Hévillers,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16615,9029446,1435,0,12,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,MONT-SAINT-GUIBERT,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16616,9029446,1435,0,12,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,Corbais,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16617,9029445,1435,0,0,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,Hévillers,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16618,9029445,1435,0,0,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,MONT-SAINT-GUIBERT,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16619,9029445,1435,0,0,195000.0,0,3.0,92.0,7,False,False,False,0.0,False,0.0,92.0,3.0,False,1,Corbais,MONT-SAINT-GUIBERT,Brabant Wallon,b'Wallonie'
16620,9043023,9840,1,13,399000.0,0,3.0,212.0,7,False,False,False,0.0,True,0.0,1380.0,4.0,False,2,Zevergem,DE PINTE,Flandre-Orientale,b'Flandre'
16621,9043023,9840,1,13,399000.0,0,3.0,212.0,7,False,False,False,0.0,True,0.0,1380.0,4.0,False,2,DE PINTE,DE PINTE,Flandre-Orientale,b'Flandre'
16622,9041711,1790,1,2,429000.0,0,3.0,205.0,0,False,False,True,0.0,True,0.0,536.0,,False,0,AFFLIGEM,AFFLIGEM,Brabant Flamand,b'Flandre'
16623,9041711,1790,1,2,429000.0,0,3.0,205.0,0,False,False,True,0.0,True,0.0,536.0,,False,0,Teralfene,AFFLIGEM,Brabant Flamand,b'Flandre'
16624,9041711,1790,1,2,429000.0,0,3.0,205.0,0,False,False,True,0.0,True,0.0,536.0,,False,0,Hekelgem,AFFLIGEM,Brabant Flamand,b'Flandre'
16625,9041711,1790,1,2,429000.0,0,3.0,205.0,0,False,False,True,0.0,True,0.0,536.0,,False,0,Essene,AFFLIGEM,Brabant Flamand,b'Flandre'
16626,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,Horion-Hozémont,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16627,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,Velroux,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16628,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,Grâce-Berleur,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16629,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,Bierset,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16630,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,GRÂCE-HOLLOGNE,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16631,8793680,4460,1,2,39000.0,0,1.0,37.0,4,False,False,False,0.0,False,0.0,42.0,,False,4,Hollogne-Aux-Pierres,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16632,8956805,6010,1,2,85000.0,0,2.0,75.0,6,False,False,True,17.0,False,0.0,92.0,2.0,False,4,Couillet,CHARLEROI,Hainaut,b'Wallonie'
16633,7922650,6690,1,18,99000.0,0,1.0,125.0,0,False,False,False,0.0,False,0.0,125.0,1.0,False,2,Bihain,VIELSALM,Luxembourg,b'Wallonie'
16634,7922650,6690,1,18,99000.0,0,1.0,125.0,0,False,False,False,0.0,False,0.0,125.0,1.0,False,2,VIELSALM,VIELSALM,Luxembourg,b'Wallonie'
16635,9024973,4030,1,2,125000.0,0,4.0,321.0,7,False,False,False,0.0,False,0.0,1247.0,3.0,False,4,Grivegnée,LIÈGE,Liège,b'Wallonie'
16636,8965626,4217,1,2,149000.0,0,3.0,112.0,7,False,False,False,0.0,True,800.0,992.0,4.0,False,4,HÉRON,HÉRON,Liège,b'Wallonie'
16637,8965626,4217,1,2,149000.0,0,3.0,112.0,7,False,False,False,0.0,True,800.0,992.0,4.0,False,4,Lavoir,HÉRON,Liège,b'Wallonie'
16638,8965626,4217,1,2,149000.0,0,3.0,112.0,7,False,False,False,0.0,True,800.0,992.0,4.0,False,4,Waret-L'Evêque,HÉRON,Liège,b'Wallonie'
16639,8966668,1560,1,2,150000.0,0,4.0,202.0,3,False,False,False,0.0,True,55.0,145.0,4.0,False,4,HOEILAART,HOEILAART,Brabant Flamand,b'Flandre'
16640,7370556,7700,1,2,158000.0,0,3.0,135.0,4,False,False,True,18.0,True,66.0,240.0,2.0,False,4,Luingne,MOUSCRON,Hainaut,b'Wallonie'
16641,7370556,7700,1,2,158000.0,0,3.0,135.0,4,False,False,True,18.0,True,66.0,240.0,2.0,False,4,MOUSCRON,MOUSCRON,Hainaut,b'Wallonie'
16642,9001187,6030,1,2,159000.0,0,3.0,135.0,2,False,False,True,0.0,False,0.0,248.0,3.0,False,2,Marchienne-Au-Pont,CHARLEROI,Hainaut,b'Wallonie'
16643,9001187,6030,1,2,159000.0,0,3.0,135.0,2,False,False,True,0.0,False,0.0,248.0,3.0,False,2,Goutroux,CHARLEROI,Hainaut,b'Wallonie'
16644,8873027,7950,1,2,167500.0,0,3.0,144.0,0,False,False,False,0.0,True,0.0,400.0,2.0,False,2,Tongre-Saint-Martin,CHIÈVRES,Hainaut,b'Wallonie'
16645,8873027,7950,1,2,167500.0,0,3.0,144.0,0,False,False,False,0.0,True,0.0,400.0,2.0,False,2,Grosage,CHIÈVRES,Hainaut,b'Wallonie'
16646,8873027,7950,1,2,167500.0,0,3.0,144.0,0,False,False,False,0.0,True,0.0,400.0,2.0,False,2,Ladeuze,CHIÈVRES,Hainaut,b'Wallonie'
16647,8873027,7950,1,2,167500.0,0,3.0,144.0,0,False,False,False,0.0,True,0.0,400.0,2.0,False,2,Huissignies,CHIÈVRES,Hainaut,b'Wallonie'
16648,8873027,7950,1,2,167500.0,0,3.0,144.0,0,False,False,False,0.0,True,0.0,400.0,2.0,False,2,CHIÈVRES,CHIÈVRES,Hainaut,b'Wallonie'
16649,8406347,8660,1,2,169000.0,0,2.0,100.0,7,False,False,False,0.0,False,0.0,80.0,2.0,False,2,Adinkerke,DE PANNE,Flandre-Occidentale,b'Flandre'
16650,8406347,8660,1,2,169000.0,0,2.0,100.0,7,False,False,False,0.0,False,0.0,80.0,2.0,False,2,DE PANNE,DE PANNE,Flandre-Occidentale,b'Flandre'
16651,9007306,7000,1,2,170000.0,0,3.0,148.0,4,False,True,True,36.0,True,210.0,300.0,3.0,False,0,MONS,MONS,Hainaut,b'Wallonie'
16652,9018364,8380,1,2,170000.0,0,2.0,123.0,0,False,False,False,0.0,False,0.0,0.0,3.0,False,2,Lissewege,BRUGGE,Flandre-Occidentale,b'Flandre'
16653,9018364,8380,1,2,170000.0,0,2.0,123.0,0,False,False,False,0.0,False,0.0,0.0,3.0,False,2,Dudzele,BRUGGE,Flandre-Occidentale,b'Flandre'
16654,9018364,8380,1,2,170000.0,0,2.0,123.0,0,False,False,False,0.0,False,0.0,0.0,3.0,False,2,Zeebrugge,BRUGGE,Flandre-Occidentale,b'Flandre'
16655,8821133,4540,1,2,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Ombret,AMAY,Liège,b'Wallonie'
16656,8821133,4540,1,2,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Jehay,AMAY,Liège,b'Wallonie'
16657,8821133,4540,1,2,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Flône,AMAY,Liège,b'Wallonie'
16658,8821133,4540,1,2,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Ampsin,AMAY,Liège,b'Wallonie'
16659,8821133,4540,1,2,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,AMAY,AMAY,Liège,b'Wallonie'
16660,8821128,4540,1,14,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Ombret,AMAY,Liège,b'Wallonie'
16661,8821128,4540,1,14,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Jehay,AMAY,Liège,b'Wallonie'
16662,8821128,4540,1,14,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Flône,AMAY,Liège,b'Wallonie'
16663,8821128,4540,1,14,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,Ampsin,AMAY,Liège,b'Wallonie'
16664,8821128,4540,1,14,180000.0,0,6.0,300.0,3,False,False,True,0.0,True,283.0,456.0,3.0,False,5,AMAY,AMAY,Liège,b'Wallonie'
16665,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Freux,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16666,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Recogne,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16667,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Bras,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16668,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Moircy,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16669,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Saint-Pierre,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16670,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Sainte-Marie-Chevigny,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16671,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,Remagne,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16672,8870270,6800,1,2,180000.0,0,4.0,80.0,3,False,False,False,0.0,True,176.0,284.0,3.0,False,2,LIBRAMONT-CHEVIGNY,LIBRAMONT-CHEVIGNY,Luxembourg,b'Wallonie'
16673,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,Horion-Hozémont,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16674,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,Velroux,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16675,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,Grâce-Berleur,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16676,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,Bierset,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16677,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,GRÂCE-HOLLOGNE,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16678,9005906,4460,1,2,195000.0,0,3.0,156.0,7,False,False,False,0.0,False,0.0,1710.0,3.0,False,3,Hollogne-Aux-Pierres,GRÂCE-HOLLOGNE,Liège,b'Wallonie'
16679,8763211,6042,1,2,195000.0,0,3.0,170.0,0,False,False,False,0.0,False,0.0,500.0,3.0,False,2,Lodelinsart,CHARLEROI,Hainaut,b'Wallonie'
16680,8947055,7340,1,2,199500.0,0,3.0,160.0,7,False,False,False,0.0,False,0.0,300.0,4.0,False,3,COLFONTAINE,COLFONTAINE,Hainaut,b'Wallonie'
16681,8947055,7340,1,2,199500.0,0,3.0,160.0,7,False,False,False,0.0,False,0.0,300.0,4.0,False,3,Wasmes,COLFONTAINE,Hainaut,b'Wallonie'
16682,8947055,7340,1,2,199500.0,0,3.0,160.0,7,False,False,False,0.0,False,0.0,300.0,4.0,False,3,Pâturages,COLFONTAINE,Hainaut,b'Wallonie'
16683,8947055,7340,1,2,199500.0,0,3.0,160.0,7,False,False,False,0.0,False,0.0,300.0,4.0,False,3,Warquignies,COLFONTAINE,Hainaut,b'Wallonie'
16684,8997186,7700,1,2,209000.0,0,4.0,120.0,4,False,False,True,70.0,True,0.0,156.0,2.0,False,1,Luingne,MOUSCRON,Hainaut,b'Wallonie'
16685,8997186,7700,1,2,209000.0,0,4.0,120.0,4,False,False,True,70.0,True,0.0,156.0,2.0,False,1,MOUSCRON,MOUSCRON,Hainaut,b'Wallonie'
16686,4724307,8670,1,2,209000.0,0,2.0,80.0,0,False,False,True,10.0,True,0.0,0.0,3.0,False,0,KOKSIJDE,KOKSIJDE,Flandre-Occidentale,b'Flandre'
16687,4724307,8670,1,2,209000.0,0,2.0,80.0,0,False,False,True,10.0,True,0.0,0.0,3.0,False,0,Oostduinkerke,KOKSIJDE,Flandre-Occidentale,b'Flandre'
16688,4724307,8670,1,2,209000.0,0,2.0,80.0,0,False,False,True,10.0,True,0.0,0.0,3.0,False,0,Wulpen,KOKSIJDE,Flandre-Occidentale,b'Flandre'
16689,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Auvelais,SAMBREVILLE,Namur,b'Wallonie'
16690,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Keumiée,SAMBREVILLE,Namur,b'Wallonie'
16691,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,SAMBREVILLE,SAMBREVILLE,Namur,b'Wallonie'
16692,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Moignelée,SAMBREVILLE,Namur,b'Wallonie'
16693,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Tamines,SAMBREVILLE,Namur,b'Wallonie'
16694,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Falisolle,SAMBREVILLE,Namur,b'Wallonie'
16695,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Velaine-Sur-Sambre,SAMBREVILLE,Namur,b'Wallonie'
16696,8965379,5060,1,2,210000.0,0,3.0,175.0,0,False,False,True,25.0,True,220.0,450.0,3.0,False,0,Arsimont,SAMBREVILLE,Namur,b'Wallonie'
16697,8853640,6030,1,2,214500.0,0,3.0,123.0,5,False,False,True,0.0,True,48.0,110.0,2.0,False,0,Marchienne-Au-Pont,CHARLEROI,Hainaut,b'Wallonie'
16698,8853640,6030,1,2,214500.0,0,3.0,123.0,5,False,False,True,0.0,True,48.0,110.0,2.0,False,0,Goutroux,CHARLEROI,Hainaut,b'Wallonie'
16699,8979040,9750,1,2,219000.0,0,2.0,123.0,7,False,False,False,0.0,True,0.0,153.0,3.0,False,3,Huise,KRUISEM,Flandre-Orientale,b'Flandre'
16700,8979040,9750,1,2,219000.0,0,2.0,123.0,7,False,False,False,0.0,True,0.0,153.0,3.0,False,3,Zingem,KRUISEM,Flandre-Orientale,b'Flandre'
16701,8979040,9750,1,2,219000.0,0,2.0,123.0,7,False,False,False,0.0,True,0.0,153.0,3.0,False,3,Ouwegem,KRUISEM,Flandre-Orientale,b'Flandre'
16702,8733144,9600,1,2,225000.0,0,1.0,300.0,7,False,False,False,0.0,False,0.0,300.0,3.0,False,2,RENAIX,RENAIX,Flandre-Orientale,b'Flandre'
16703,8968338,8560,1,2,229000.0,0,4.0,160.0,7,False,False,False,0.0,False,0.0,407.0,2.0,False,2,WEVELGEM,WEVELGEM,Flandre-Occidentale,b'Flandre'
16704,8968338,8560,1,2,229000.0,0,4.0,160.0,7,False,False,False,0.0,False,0.0,407.0,2.0,False,2,Gullegem,WEVELGEM,Flandre-Occidentale,b'Flandre'
16705,8968338,8560,1,2,229000.0,0,4.0,160.0,7,False,False,False,0.0,False,0.0,407.0,2.0,False,2,Moorsele,WEVELGEM,Flandre-Occidentale,b'Flandre'
16706,8996386,6953,1,2,240000.0,0,3.0,180.0,1,False,False,True,15.0,True,12.0,60.0,4.0,False,1,Lesterny,NASSOGNE,Luxembourg,b'Wallonie'
16707,8996386,6953,1,2,240000.0,0,3.0,180.0,1,False,False,True,15.0,True,12.0,60.0,4.0,False,1,Forrières,NASSOGNE,Luxembourg,b'Wallonie'
16708,8996386,6953,1,2,240000.0,0,3.0,180.0,1,False,False,True,15.0,True,12.0,60.0,4.0,False,1,Ambly,NASSOGNE,Luxembourg,b'Wallonie'
16709,8996386,6953,1,2,240000.0,0,3.0,180.0,1,False,False,True,15.0,True,12.0,60.0,4.0,False,1,Masbourg,NASSOGNE,Luxembourg,b'Wallonie'
16710,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Neerwinden,LANDEN,Brabant Flamand,b'Flandre'
16711,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Ezemaal,LANDEN,Brabant Flamand,b'Flandre'
16712,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Rumsdorp,LANDEN,Brabant Flamand,b'Flandre'
16713,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,LANDEN,LANDEN,Brabant Flamand,b'Flandre'
16714,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Overwinden,LANDEN,Brabant Flamand,b'Flandre'
16715,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Wange,LANDEN,Brabant Flamand,b'Flandre'
16716,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Laar,LANDEN,Brabant Flamand,b'Flandre'
16717,8911294,3400,1,2,244000.0,0,4.0,150.0,2,False,False,True,25.0,True,250.0,380.0,2.0,False,1,Eliksem,LANDEN,Brabant Flamand,b'Flandre'
16718,9016760,3271,1,2,248000.0,0,2.0,182.0,2,False,False,True,0.0,False,0.0,282.0,3.0,False,2,Averbode,SCHERPENHEUVEL-ZICHEM,Brabant Flamand,b'Flandre'
16719,9016760,3271,1,2,248000.0,0,2.0,182.0,2,False,False,True,0.0,False,0.0,282.0,3.0,False,2,Zichem,SCHERPENHEUVEL-ZICHEM,Brabant Flamand,b'Flandre'
16720,8988403,1360,1,2,249000.0,0,3.0,150.0,7,False,False,False,0.0,True,690.0,884.0,4.0,False,4,Malèves-Sainte-Marie-Wastinnes,PERWEZ,Brabant Wallon,b'Wallonie'
16721,8988403,1360,1,2,249000.0,0,3.0,150.0,7,False,False,False,0.0,True,690.0,884.0,4.0,False,4,Thorembais-Saint-Trond,PERWEZ,Brabant Wallon,b'Wallonie'
